"country","year","project","tags","site","latitude","longitude","reef_type","reef_zone","reef_exposure","reef_slope","management","management_secondary","management_est_year","management_size","management_parties","management_compliance","management_rules","sample_date","transect_number","depth","fish_family","fish_genus","fish_taxon","size","biomass_kgha","trophic_group","functional_group"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus kasmira",12,10.13,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus kasmira",15,51.59,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus kasmira",15,5.16,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Lutjanus","Lutjanus kasmira",25,436.24,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Lutjanidae","Macolor","Macolor niger",40,58.42,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Mulloidichthys","Mulloidichthys vanicolensis",15,22.15,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Mulloidichthys","Mulloidichthys vanicolensis",18,12.67,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Mulloidichthys","Mulloidichthys vanicolensis",25,13.4,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Parupeneus","Parupeneus barberinus",30,6.57,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Parupeneus","Parupeneus macronemus",25,9.51,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Mullidae","Parupeneus","Parupeneus trifasciatus",30,9.05,"invertivore-mobile","macro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Nemipteridae","Scolopsis","Scolopsis vosmeri",18,2,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Nemipteridae","Scolopsis","Scolopsis vosmeri",20,2.74,"invertivore-mobile","micro-invertivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Ostraciidae","Ostracion","Ostracion cubicus",25,8.38,"omnivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacanthidae","Centropyge","Centropyge multispinis",8,2.46,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacanthidae","Centropyge","Centropyge multispinis",9,0.69,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacanthidae","Centropyge","Centropyge multispinis",10,1.41,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacanthidae","Centropyge","Centropyge multispinis",12,2.38,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacanthidae","Pomacanthus","Pomacanthus semicirculatus",40,27.35,"invertivore-sessile","spongivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Abudefduf","Abudefduf sparoides",10,5.02,"omnivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Amphiprion","Amphiprion akallopisos",9,0.36,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",4,0.34,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",4,0.22,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",4,0.22,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,1.13,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,1.51,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,0.75,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,0.75,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,1.51,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,0.75,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,0.75,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",6,1.51,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",7,1.2,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis dimidiata",7,1.2,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis weberi",7,2.39,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis weberi",7,0.36,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis weberi",8,0.89,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Chromis","Chromis weberi",9,1.27,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Dascyllus","Dascyllus trimaculatus",9,0.41,"planktivore","planktivore"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",6,0.1,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",8,0.45,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",9,0.96,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Plectroglyphidodon","Plectroglyphidodon lacrymatus",9,0.64,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",7,0.1,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",7,0.2,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",8,0.73,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",8,0.29,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",8,0.29,"herbivore-detritivore","cropper/grazer"
"Madagascar",2016,"Madagascar WCS MACMON 2015-6","WCS Madagascar","Ambatomilay_18",-13.605056,47.804944,"patch","fore reef","exposed", ,"Ankivonjy no-take","",2013, ,"community/local government; government; NGO; private sector","low","no take",2016-04-20,18,5,"Pomacentridae","Pomacentrus","Pomacentrus baenschi",9,0.41,"herbivore-detritivore","cropper/grazer"
